TEAM_NAME,PLAYER_NAME,POS,EST_RETURN,STATUS,COMMENT,DATA_DATE
Los Angeles Lakers,Jarred Vanderbilt,PF,Jan 21,Out,"Jan 13: Head coach JJ Redick said Monday that Vanderbilt (foot) won't return to the lineup this week, Jovan Buha of The Athletic reports.",2025-01-16
Memphis Grizzlies,Ja Morant,PG,Jan 17,Day-To-Day,Jan 16: Morant is questionable for Friday's game versus the Spurs with right foot soreness.,2025-01-16
Memphis Grizzlies,Vince Williams Jr.,G,Jan 27,Out,"Jan 14: Grizzlies head coach Taylor Jenkins said Monday that Williams (ankle) is progressing well and is expected to be cleared for full-court basketball activities later this week but remains without a clear timeline for returning to game action, Rob Fischer of FanDuel Sports Network Southeast reports.",2025-01-16
Memphis Grizzlies,Cam Spencer,G,Feb 8,Out,Jan 10: The Grizzlies announced Friday that Spencer (thumb) will be re-evaluated in three weeks.,2025-01-16
Memphis Grizzlies,Marcus Smart,PG,Jan 20,Out,Jan 10: Smart (finger) is progressing well in his rehabilitation and is now considered week-to-week.,2025-01-16
Miami Heat,Josh Richardson,SG,Jan 19,Out,"Jan 16: Richardson (heel) has been ruled out for Friday's game against the Nuggets, Ira Winderman of the South Florida Sun Sentinel reports.",2025-01-16
Miami Heat,Dru Smith,G,Oct 1,Out,Dec 27: The Heat announced Friday that Smith underwent successful surgery to repair a ruptured left Achilles tendon and will miss the remainder of the season.,2025-01-16
Milwaukee Bucks,Andre Jackson Jr.,G,Jan 17,Day-To-Day,Jan 16: Jackson (hip) is listed as questionable for Friday's game versus the Raptors.,2025-01-16
Milwaukee Bucks,Giannis Antetokounmpo,PF,Jan 17,Day-To-Day,Jan 16: Antetokounmpo (knee) is listed as probable for Friday's game versus the Raptors.,2025-01-16
Milwaukee Bucks,Khris Middleton,SF,Jan 17,Day-To-Day,"Jan 16: Middleton (ankles) is probable for Friday's game against the Raptors, Eric Nehm of The Athletic reports.",2025-01-16
Milwaukee Bucks,Gary Trent Jr.,SG,Jan 17,Out,"Jan 16: Trent (hip) is probable for Friday's game against the Raptors, Eric Nehm of The Athletic reports.",2025-01-16
Minnesota Timberwolves,Leonard Miller,F,Jan 18,Out,Jan 16: Miller (illness) will not play Friday against the Knicks.,2025-01-16
Minnesota Timberwolves,Donte DiVincenzo,SG,Jan 18,Out,Jan 16: DiVincenzo is out for Friday's game versus the Knicks due to a left big toe sprain.,2025-01-16
Minnesota Timberwolves,Terrence Shannon Jr.,G,Jan 29,Out,Jan 13: Minnesota announced Monday that Shannon will miss the next 2-to-4 weeks after being diagnosed with a Grade 2 mid-foot sprain.,2025-01-16
New Orleans Pelicans,Brandon Ingram,SF,Jan 20,Out,Jan 16: Ingram (ankle) has been ruled out for Friday's game against the Jazz.,2025-01-16
New Orleans Pelicans,Dejounte Murray,SG,Jan 17,Day-To-Day,Jan 16: Murray (elbow) is probable for Friday's game against the Jazz.,2025-01-16
New Orleans Pelicans,Herbert Jones,SF,Apr 2,Out,"Jan 10: Jones (shoulder) has been diagnosed with a torn labrum, which will keep the Pelicans forward out indefinitely.",2025-01-16
New York Knicks,Karl-Anthony Towns,C,Jan 17,Day-To-Day,Jan 16: Towns (thumb) is questionable for Friday's game against Minnesota.,2025-01-16
New York Knicks,Mitchell Robinson,C,Jan 25,Out,"Jan 1: Robinson (ankle) has yet to begin running full speed but is expected to be cleared for full practice at some point in January, Ian Begley of SportsNet New York reports.",2025-01-16
New York Knicks,Kevin McCullar Jr.,F,Jan 20,Out,Oct 27: McCullar (knee) has been ruled out of Monday's game against the Cavaliers.,2025-01-16
Oklahoma City Thunder,Isaiah Hartenstein,C,Jan 23,Out,"Jan 15: The Thunder announced Wednesday that Hartenstein sustained a left soleus strain in Tuesday's game against the Sixers, and that he will be re-evaluated in one week, Tim Bontemps of ESPN.com reports.",2025-01-16
Oklahoma City Thunder,Nikola Topic,G,Jul 1,Out,"Jan 12: Topic (knee) was spotted taking part in light shooting drills on the court prior to the Thunder's 105-92 loss to the Celtics last Sunday, Clemente Almanza of USA Today reports.",2025-01-16
Oklahoma City Thunder,Chet Holmgren,PF,Feb 10,Out,"Jan 11: Holmgren (hip) joined the Thunder for their four-game road trip that began Wednesday and is beginning to increase his physical activity, Joel Lorenzi of The Oklahoman reports.",2025-01-16
Oklahoma City Thunder,Ajay Mitchell,G,Apr 2,Out,"Jan 10: Mitchell underwent a procedure on his turf toe sprain on his right foot and will be re-evaluated in 10 to 12 weeks,Andrew Schlecht of The Athletic reports.",2025-01-16
Orlando Magic,Jett Howard,G,Jan 19,Out,Jan 16: Howard (ankle) won't play in Friday's game versus the Celtics.,2025-01-16
Orlando Magic,Jalen Suggs,SG,Jan 19,Out,Jan 16: Suggs (back) won't play in Friday's game versus the Celtics.,2025-01-16
Orlando Magic,Gary Harris,SG,Jan 19,Out,Jan 16: Harris (hamstring) is out for Friday's game versus the Celtics.,2025-01-16
Orlando Magic,Goga Bitadze,C,Jan 19,Out,Jan 16: Bitadze (concussion) won't play in Friday's game versus the Celtics.,2025-01-16
Orlando Magic,Franz Wagner,SF,Jan 27,Out,"Jan 14: Wagner (oblique), who will miss Wednesday's game against the Bucks, is expected to return once he gets his conditioning up to par, Mason Williams of Sports Illustrated reports.",2025-01-16
Orlando Magic,Moritz Wagner,C,Oct 1,Out,Jan 9: The Magic announced that Wagner underwent successful surgery to repair a torn ACL in his left knee Wednesday and will miss the remainder of the 2024-25 season.,2025-01-16
Philadelphia 76ers,Caleb Martin,SF,Jan 18,Out,Jan 15: Martin (groin) will not play Wednesday against the Knicks.,2025-01-16
Philadelphia 76ers,Kyle Lowry,PG,Jan 18,Out,Jan 15: Lowry (hip) will not play Wednesday against the Knicks.,2025-01-16
Philadelphia 76ers,Andre Drummond,C,Jan 18,Out,Jan 15: Drummond (toe) will not play Wednesday against the Knicks.,2025-01-16
Philadelphia 76ers,Joel Embiid,C,Jan 18,Out,Jan 15: Embiid (foot) will not play Wednesday against the Knicks.,2025-01-16
Philadelphia 76ers,KJ Martin,F,Jan 24,Out,"Jan 14: Martin (foot), who has already been ruled out for Tuesday's game against the Thunder, has resumed on-court work, but there's no clear timetable for his return, Ky Carlin of USA Today reports.",2025-01-16
Philadelphia 76ers,Jared McCain,G,Oct 1,Out,"Jan 9: McCain was reviewed Thursday by the surgeon who performed surgery on his left knee and is progressing well. The 76ers officially ruled out for the rest of the season, Kyle Neubeck of AllPHLY.com reports.",2025-01-16
Phoenix Suns,Bradley Beal,SG,Jan 18,Out,Jan 16: Beal (ankle) won't play in Thursday's game versus the Wizards.,2025-01-16
Phoenix Suns,Nick Richards,C,Jan 18,Out,"Jan 16: Richards (recently traded) has yet to join his teammates for Thursday's game versus the Wizards but will most likely be with them for Saturday's contest against the Pistons, Duane Rankin of The Arizona Republic reports.",2025-01-16
Phoenix Suns,Jusuf Nurkic,C,Jan 18,Out,Jan 15: Nurkic (illness) is out for Thursday's game against the Wizards.,2025-01-16
Portland Trail Blazers,Robert Williams III,C,Jan 16,Out,Jan 16: Williams (illness) is listed as questionable for Thursday's game versus the Clippers.,2025-01-16
Portland Trail Blazers,Deni Avdija,SF,Jan 16,Day-To-Day,Jan 15: Avdija (ankle) is doubtful for Thursday's game against the Clippers.,2025-01-16
Portland Trail Blazers,Jerami Grant,SF,Jan 18,Out,Jan 15: Grant (face) won't play in Thursday's game against the Clippers.,2025-01-16
Portland Trail Blazers,Donovan Clingan,C,Jan 23,Out,"Jan 15: Clingan was diagnosed with a mild left ankle sprain Wednesday, and he'll be re-evaluated in one week.",2025-01-16
Portland Trail Blazers,Matisse Thybulle,SG,Jan 28,Out,Jan 11: Portland announced Saturday that Thybulle (ankle) will be re-evaluated in two weeks.,2025-01-16
Sacramento Kings,Malik Monk,SG,Jan 16,Day-To-Day,"Jan 16: Monk (groin) was active at shootaround ahead of Thursday's game versus the Rockets, Brenden Nunes of KHTK Sactown Sports 1140 reports.",2025-01-16
Sacramento Kings,Jordan McLaughlin,PG,Jan 19,Out,Jan 15: McLaughlin (personal) is out for Thursday's game against the Rockets.,2025-01-16
San Antonio Spurs,Jeremy Sochan,F,Jan 19,Out,"Jan 16: Sochan (back) has been ruled out for Friday's game against the Grizzlies, Paul Garcia of ProjectSpurs.com reports.",2025-01-16
San Antonio Spurs,Riley Minix,F,Oct 1,Out,"Jan 15: Minix will miss the remainder of the season with a torn labrum in his left shoulder, Michael C. Wright of ESPN.com reports.",2025-01-16
Toronto Raptors,Immanuel Quickley,SG,Jan 21,Out,"Jan 16: Quickley (groin) won't play in Friday's game versus the Bucks, Blake Murphy of Sportsnet.ca reports.",2025-01-16
Toronto Raptors,Ochai Agbaji,G,Jan 17,Day-To-Day,"Jan 16: Agbaji (hand) is listed as questionable for Friday's game versus the Bucks, Blake Murphy of Sportsnet.ca reports.",2025-01-16
Utah Jazz,Lauri Markkanen,PF,Jan 20,Out,"Jan 16: Markkanen (back) has been ruled out for Friday's game against the Pelicans, Andy Larsen of The Salt Lake Tribune reports.",2025-01-16
Utah Jazz,Johnny Juzang,G,Jan 20,Out,"Jan 16: Juzang (hand) will miss Friday's game against the Pelicans, Andy Larsen of The Salt Lake Tribune reports.",2025-01-16
Utah Jazz,Micah Potter,C,Jan 20,Out,"Jan 16: Potter is out for Friday's game against the Pelicans due to an illness, Andy Larsen of The Salt Lake Tribune reports.",2025-01-16
Utah Jazz,John Collins,PF,Jan 20,Out,"Jan 16: Collins (hip) will miss Friday's game against the Pelicans, Andy Larsen of The Salt Lake Tribune reports.",2025-01-16
Utah Jazz,Jordan Clarkson,PG,Jan 28,Out,"Jan 6: Clarkson underwent an MRI on his left foot Monday which confirmed a torn plantar fascia, Sarah Todd of The Deseret News reports.",2025-01-16
Utah Jazz,Taylor Hendricks,F,Oct 1,Out,"Nov 6: Hendricks underwent surgery on his broken right leg and dislocated ankle Wednesday, Andy Larsen of The Salt Lake Tribune reports.",2025-01-16
Washington Wizards,Marvin Bagley III,PF,Jan 18,Out,Jan 15: Bagley (knee) has been ruled out for Thursday's matchup with Phoenix.,2025-01-16
Washington Wizards,Malcolm Brogdon,PG,Jan 18,Out,Jan 15: Brogdon (foot) will not play Thursday against Phoenix.,2025-01-16
Washington Wizards,Saddiq Bey,SF,Feb 1,Out,"Oct 15: Coach Brain Keefe said Tuesday that Bey (knee) doesn't have a return timetable, Varun Shankar of The Washington Post reports.",2025-01-16
