,SEASON,PLAYER_ID,PLAYER,GP,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS_x,NBA_FANTASY_PTS,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,HOW_ACQUIRED,TEAM_ID,TEAM_NAME,GP_TEAM,FGM_TEAM,FGA_TEAM,FG3M_TEAM,FG3A_TEAM,FTM_TEAM,FTA_TEAM,OREB_TEAM,DREB_TEAM,REB_TEAM,AST_TEAM,TOV_TEAM,STL_TEAM,BLK_TEAM,PF_TEAM,PTS_TEAM,PLUS_MINUS_y,PPG,PACE,uPER,aPER,nPER
259,2023,1631210,Jacob Toppin,9,2,7,38.151666666666664,5,9,1,4,2,2,3,4,7,3,1,0,1,3,13,-16,27.9,F,6-8,200,"MAY 08, 2000",24.0,R,Kentucky,Signed on 07/06/23,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,1.4444444444444444,95.96,2.111111111111111,2.1812834823151626,3.112638161393213
260,2023,1630540,Miles McBride,68,42,26,1327.74,205,454,109,266,43,50,31,69,100,114,30,50,7,108,562,-16,994.0,G,6-1,195,"SEP 08, 2000",23.0,2,West Virginia,Draft Rights Traded from OKC on 07/30/21,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,8.264705882352942,95.96,8.044117647058824,8.311500451577047,11.860307792986676
261,2023,1628404,Josh Hart,81,49,32,2706.7716666666665,295,679,80,258,91,115,128,547,675,331,118,75,23,171,761,346,2243.5,G,6-4,215,"MAR 06, 1995",29.0,6,Villanova,Traded from POR on 02/09/23,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,9.395061728395062,95.96,16.530864197530864,17.080342589590657,24.373230983073167
262,2023,1629718,Charlie Brown Jr.,8,2,6,37.28333333333333,2,10,2,7,0,0,1,1,2,0,2,0,2,5,6,-6,12.4,G,6-6,199,"FEB 02, 1997",27.0,3,St. Joseph's (PA),,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,0.75,95.96,0.0,0.0,0.0
263,2023,1630173,Precious Achiuwa,49,32,17,1186.8683333333333,157,299,13,50,45,70,141,210,351,53,54,30,56,103,372,6,1076.7,F,6-8,243,"SEP 19, 1999",24.0,3,Memphis,Traded from TOR on 12/30/23,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,7.591836734693878,95.96,13.081632653061224,13.516460160554425,19.28765795174806
264,2023,1628384,OG Anunoby,27,11,16,900.225,157,321,61,163,33,46,24,82,106,72,43,28,13,62,408,37,723.2,F-G,6-7,240,"JUL 17, 1997",26.0,6,Indiana,Traded from TOR on 12/30/23,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,15.11111111111111,95.96,15.074074074074074,15.575129426355632,22.225328626088377
265,2023,1629610,DaQuan Jeffries,17,11,6,45.975,6,17,2,10,0,2,0,5,5,5,3,0,1,2,14,-10,27.5,G-F,6-5,222,"AUG 30, 1997",26.0,4,Tulsa,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,0.8235294117647058,95.96,0.5294117647058824,0.5470091704877033,0.7805687030119203
266,2023,1628973,Jalen Brunson,77,49,28,2726.3033333333333,790,1648,211,526,421,497,43,235,278,519,186,70,13,144,2212,512,3387.1,G,6-2,190,"AUG 31, 1996",27.0,5,Villanova,Signed on 07/12/22,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,28.727272727272727,95.96,25.61038961038961,26.461667289220436,37.76015180342224
267,2023,1629003,Shake Milton,38,27,11,490.70666666666665,64,160,14,53,36,44,7,44,51,50,28,16,5,44,178,-28,349.2,G-F,6-5,205,"SEP 26, 1996",27.0,5,Southern Methodist,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,4.684210526315789,95.96,4.421052631578948,4.5680064061780135,6.518433379538141
268,2023,202692,Alec Burks,43,7,36,900.5766666666667,160,406,99,247,121,134,16,94,110,68,32,21,11,64,540,-186,838.0,G,6-5,214,"JUL 20, 1991",32.0,12,Colorado,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,12.55813953488372,95.96,10.674418604651162,11.029231414252063,15.738443383984531
269,2023,1629603,Mamadi Diakite,3,3,0,8.485,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,-2,3.2,F,6-9,228,"JAN 21, 1997",27.0,3,Virginia,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,0.0,95.96,0.0,0.0,0.0
270,2023,1629011,Mitchell Robinson,31,19,12,768.11,73,127,0,0,27,66,142,121,263,18,25,37,35,55,173,13,706.6,C-F,7-0,240,"APR 01, 1998",26.0,5,Western Kentucky,#36 Pick in 2018 Draft,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,5.580645161290323,95.96,13.161290322580646,13.598765614705053,19.405105821113544
271,2023,203944,Julius Randle,46,29,17,1630.095,395,836,76,244,236,302,99,324,423,229,159,25,12,125,1102,218,1905.1,F-C,6-8,250,"NOV 29, 1994",29.0,9,Kentucky,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,23.956521739130434,95.96,24.456521739130434,25.26944537579064,36.058880302181095
272,2023,202711,Bojan Bogdanović,29,17,12,557.07,110,256,47,127,36,45,9,49,58,26,38,7,1,38,303,-95,397.6,F,6-7,226,"APR 18, 1989",35.0,9,Fenerbahce,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,10.448275862068966,95.96,6.9655172413793105,7.197047859979973,10.270011211275609
273,2023,1630579,Jericho Sims,45,30,15,584.7833333333333,38,55,0,0,16,24,56,91,147,25,16,8,19,45,92,-10,370.9,C,6-10,250,"OCT 20, 1998",25.0,2,Texas,#58 Pick in 2021 Draft,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,2.0444444444444443,95.96,5.555555555555555,5.740219690303058,8.191153056297926
274,2023,1628392,Isaiah Hartenstein,75,47,28,1896.3483333333334,235,365,1,3,111,157,244,382,626,188,93,87,85,210,582,406,2038.2,C-F,7-0,250,"MAY 05, 1998",26.0,5,Zalgiris,,1610612752,New York Knicks,82,3385,7272,1083,2936,1396,1789,1039,2665,3704,1998,1085.0,612,336,1447,9249,376.0,7.76,95.96,17.32,17.895708906488817,25.53673876831442
275,2023,1641710,Anthony Black,69,39,30,1164.21,115,247,37,94,49,80,33,106,139,91,56,35,21,110,316,-33,731.3,G,6-7,200,"JAN 20, 2004",20.0,R,Arkansas,#6 Pick in 2023 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,4.579710144927536,97.37,5.550724637681159,5.6521772371833325,8.065518629766505
276,2023,1628371,Jonathan Isaac,58,35,23,914.61,146,286,42,112,59,82,73,187,260,30,27,43,70,64,393,182,1062.0,F,6-10,230,"OCT 03, 1997",26.0,4,Florida State,#6 Pick in 2017 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,6.775862068965517,97.37,10.448275862068966,10.639242774627888,15.18193913680817
277,2023,1631216,Caleb Houstan,59,31,28,815.335,80,206,72,193,21,26,28,56,84,29,16,15,4,61,253,-30,438.3,G,6-8,205,"JAN 09, 2003",21.0,1,Michigan,#32 Pick in 2022 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,4.288135593220339,97.37,4.033898305084746,4.107627321725215,5.861483689782959
278,2023,1629643,Chuma Okeke,47,24,23,431.73,40,112,23,82,4,7,18,62,80,20,16,9,7,19,107,-70,265.0,F,6-7,229,"AUG 18, 1998",25.0,3,Auburn,,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,2.276595744680851,97.37,2.8085106382978724,2.8598428018591076,4.080925708566931
279,2023,1630591,Jalen Suggs,75,43,32,2024.59,336,714,153,385,118,156,48,181,229,205,132,106,47,205,943,45,1852.3,G,6-5,205,"JUN 03, 2001",23.0,2,Gonzaga,#5 Pick in 2021 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,12.573333333333334,97.37,13.093333333333334,13.332644916869217,19.02535809628264
280,2023,1631094,Paolo Banchero,80,46,34,2798.701666666667,640,1407,119,351,405,559,82,472,554,431,247,71,47,153,1804,1,3222.3,F,6-10,250,"NOV 12, 2002",21.0,1,Duke,#1 Pick in 2022 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,22.55,97.37,21.7375,22.13480414056349,31.58582395249062
281,2023,204060,Joe Ingles,68,42,26,1169.0316666666668,99,227,70,161,28,34,18,124,142,203,67,43,5,88,296,165,847.9,F-G,6-9,220,"OCT 02, 1987",36.0,9,Maccabi Tel Aviv,,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,4.352941176470588,97.37,7.176470588235294,7.307637533805759,10.427819970108192
282,2023,1630284,Kevon Harris,2,1,1,6.05,2,3,0,0,0,0,0,2,2,1,1,0,0,3,4,0,6.9,G,6-5,216,"JUN 24, 1997",27.0,1,Stephen F. Austin,,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,2.0,97.37,2.5,2.545693403170039,3.6326422027016245
283,2023,1630243,Trevelin Queen,14,5,9,164.72666666666666,14,38,3,17,9,12,3,17,20,18,7,7,5,15,40,-9,120.0,G,6-5,190,"FEB 25, 1997",27.0,2,New Mexico State,Signed on 09/12/23,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,2.857142857142857,97.37,4.0,4.073109445072062,5.812227524322599
284,2023,1641724,Jett Howard,18,9,9,66.51666666666667,10,30,7,25,2,4,1,6,7,6,3,2,2,4,29,4,55.4,G,6-6,215,"SEP 14, 2003",20.0,R,Michigan,#11 Pick in 2023 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,1.6111111111111112,97.37,1.1666666666666667,1.187990254812685,1.6952330279274248
285,2023,203914,Gary Harris,54,35,19,1297.3466666666666,131,297,76,205,34,45,24,67,91,87,31,49,14,91,372,91,769.7,G,6-4,210,"SEP 14, 1994",29.0,9,Michigan State,Traded from DEN on 03/25/21,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,6.888888888888889,97.37,7.5,7.637080209510117,10.897926608104873
286,2023,1628365,Markelle Fultz,43,25,18,909.9383333333334,154,326,4,18,23,33,56,82,138,120,50,42,15,65,335,13,801.6,G,6-4,209,"MAY 29, 1998",26.0,6,Washington,,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,7.790697674418604,97.37,9.720930232558139,9.898603186279779,14.125064564923523
287,2023,1629021,Moritz Wagner,80,46,34,1414.7366666666667,332,552,38,115,166,204,117,230,347,96,97,39,21,160,868,93,1511.4,F-C,6-11,245,"APR 26, 1997",27.0,5,Michigan,Signed on 04/27/21,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,10.85,97.37,12.7,12.932122488103797,18.453822389724248
288,2023,1630532,Franz Wagner,72,44,28,2337.4166666666665,528,1096,94,334,271,319,72,309,381,269,137,76,28,168,1421,204,2456.7,F,6-10,220,"AUG 27, 2001",22.0,2,Michigan,#8 Pick in 2021 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,19.73611111111111,97.37,19.75,20.110977885043308,28.697873401342832
289,2023,1629678,Admiral Schofield,23,15,8,84.35833333333333,10,26,6,16,0,2,3,14,17,7,5,1,0,9,26,-13,54.9,F,6-5,241,"MAR 30, 1997",27.0,3,Tennessee,,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,1.1304347826086956,97.37,1.2173913043478262,1.2396420050219321,1.7689388117503562
290,2023,1628976,Wendell Carter Jr.,55,30,25,1406.3033333333333,223,425,64,171,93,134,112,269,381,95,68,35,28,121,603,51,1323.7,C-F,6-10,270,"APR 16, 1999",25.0,5,Duke,Traded from CHI on 03/25/21,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,10.963636363636363,97.37,15.10909090909091,15.385245222067654,21.954368512327637
291,2023,1629048,Goga Bitadze,62,34,28,957.0866666666667,126,209,2,14,57,87,109,177,286,79,44,32,72,107,311,26,1040.7,C-F,6-10,250,"JUL 20, 1999",24.0,4,Mega Basket,Signed on 02/13/23,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,5.016129032258065,97.37,10.048387096774194,10.232045097902802,14.600878014729753
292,2023,1630175,Cole Anthony,81,47,34,1817.3116666666667,332,763,93,275,180,218,64,247,311,236,126,64,37,175,937,110,1841.2,G,6-2,185,"MAY 15, 2000",24.0,3,North Carolina,#15 Pick in 2020 Draft,1610612753,Orlando Magic,82,3318,6964,903,2568,1519,2002,861,2608,3469,2023,1206.0,669,423,1618,9058,166.0,11.567901234567902,97.37,12.222222222222221,12.445612193275746,17.75958410209683
293,2023,1630169,Tyrese Haliburton,69,40,29,2223.5383333333334,500,1048,195,535,194,227,35,236,271,752,159,83,48,75,1389,294,3076.2,G,6-5,185,"FEB 29, 2000",24.0,3,Iowa State,Traded from SAC on 02/08/22,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,20.130434782608695,102.16,26.130434782608695,25.360453196463634,36.18874623565955
294,2023,1631097,Bennedict Mathurin,59,33,26,1538.39,296,663,80,214,184,224,60,174,234,119,97,35,14,117,856,-92,1365.3,G-F,6-5,210,"JUN 19, 2002",22.0,1,Arizona,#6 Pick in 2022 Draft,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,14.508474576271187,102.16,12.779661016949152,12.403084670551126,17.698898367658646
295,2023,1630167,Obi Toppin,82,47,35,1730.6016666666667,332,579,102,253,77,100,85,235,320,128,69,47,43,143,843,141,1620.0,F,6-9,220,"MAR 04, 1998",26.0,3,Dayton,Traded from NYK on 07/07/23,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,10.28048780487805,102.16,12.707317073170731,12.332872474868054,17.59870728224944
296,2023,1629614,Andrew Nembhard,68,41,27,1696.685,260,522,61,171,45,56,36,105,141,280,101,63,6,143,626,65,1321.2,G-F,6-4,191,"JAN 16, 2000",24.0,1,Gonzaga,#31 Pick in 2022 Draft,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,9.205882352941176,102.16,10.911764705882353,10.590229378752285,15.111998220068658
297,2023,1641716,Jarace Walker,33,18,15,340.42333333333335,45,110,22,55,8,9,12,51,63,40,17,15,11,29,120,19,316.6,F,6-7,235,"SEP 04, 2003",20.0,R,Houston,Draft Rights Traded from WAS on 06/23/23,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,3.6363636363636362,102.16,5.03030303030303,4.882075848540219,6.9666027896812475
298,2023,204456,T.J. McConnell,71,40,31,1290.9766666666667,330,593,18,44,49,62,36,155,191,390,108,72,8,79,727,95,1673.2,G,6-1,190,"MAR 25, 1992",32.0,8,Arizona,Signed on 07/29/19,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,10.23943661971831,102.16,14.140845070422536,13.724158918533389,19.584038997770158
299,2023,1631112,Kendall Brown,15,10,5,62.50833333333333,8,15,0,2,5,8,3,2,5,5,2,0,0,9,21,-24,32.5,G,6-7,205,"MAY 11, 2003",21.0,1,Baylor,,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,1.4,102.16,1.2666666666666666,1.2293419907769947,1.7542409434257595
300,2023,201949,James Johnson,9,4,5,47.195,3,10,0,2,2,2,1,3,4,8,5,5,1,9,8,5,37.8,F,6-7,240,"FEB 20, 1987",37.0,14,Wake Forest,Signed on 09/15/22,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,0.8888888888888888,102.16,1.5555555555555556,1.5097182342875375,2.1543309831544417
301,2023,203926,Doug McDermott,46,10,36,700.1466666666666,95,215,76,173,10,17,8,40,48,57,24,11,2,48,276,-156,434.1,F,6-6,225,"JAN 03, 1992",32.0,9,Creighton,,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,6.0,102.16,5.282608695652174,5.126946860849137,7.316027733165782
302,2023,1631209,Isaiah Wong,1,1,0,4.283333333333333,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2,-5,2.0,G,6-3,185,"JAN 28, 2001",23.0,R,Miami,,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,2.0,102.16,0.0,0.0,0.0
303,2023,1630543,Isaiah Jackson,60,37,23,770.905,155,233,0,4,73,102,94,144,238,50,39,34,61,137,383,29,989.6,F,6-9,205,"JAN 10, 2002",22.0,2,Kentucky,Draft Rights Traded from LAL on 08/06/21,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,6.383333333333334,102.16,10.333333333333334,10.028842556338642,14.310912959525934
304,2023,1630174,Aaron Nesmith,72,41,31,1994.655,315,635,140,334,107,137,63,212,275,108,64,65,49,241,877,161,1647.0,G-F,6-6,215,"OCT 16, 1999",24.0,3,Vanderbilt,Traded from BOS on 07/09/22,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,12.180555555555555,102.16,13.333333333333334,12.940442008178893,18.465694141323787
305,2023,1630188,Jalen Smith,61,36,25,1046.625,234,395,61,144,72,104,112,225,337,63,44,17,38,124,601,-13,1220.9,F-C,6-9,215,"MAR 16, 2000",24.0,3,Maryland,,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,9.852459016393443,102.16,13.426229508196721,13.03060082544899,18.594348567718257
306,2023,1641767,Ben Sheppard,57,32,25,814.26,90,229,49,156,23,26,15,74,89,53,15,33,2,88,252,69,528.3,G,6-6,190,"JUL 16, 2001",22.0,R,Belmont,#26 Pick in 2023 Draft,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,4.421052631578948,102.16,4.771929824561403,4.631316087137709,6.608774745315881
307,2023,1631245,Quenton Jackson,3,3,0,10.533333333333333,0,1,0,0,2,2,0,4,4,2,0,1,0,1,2,0,12.8,G,6-5,173,"SEP 15, 1998",25.0,1,Texas A&M,Signed on 03/04/24,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,0.6666666666666666,102.16,2.6666666666666665,2.5880884016357784,3.693138828264757
308,2023,1626167,Myles Turner,77,45,32,2076.4366666666665,476,909,116,324,245,317,113,420,533,100,109,39,144,232,1313,220,2542.6,C-F,6-11,250,"MAR 24, 1996",28.0,8,Texas,#11 Pick in 2015 Draft,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,17.051948051948052,102.16,19.675324675324674,19.09555484648476,27.24888956893396
309,2023,1627783,Pascal Siakam,41,23,18,1303.4733333333334,356,648,39,101,121,173,85,234,319,152,58,31,15,106,872,104,1562.8,F,6-8,245,"APR 02, 1994",30.0,7,New Mexico State,Traded from TOR on 01/17/24,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,21.26829268292683,102.16,24.073170731707318,23.363810235498597,33.33958558076813
310,2023,1631131,Oscar Tshiebwe,8,2,6,41.916666666666664,10,20,0,0,6,8,8,8,16,2,0,2,1,3,26,14,57.2,F-C,6-8,255,"NOV 27, 1999",24.0,R,Kentucky,,1610612754,Indiana Pacers,82,3855,7599,1082,2891,1318,1685,827,2578,3405,2522,1059.0,631,481,1756,10110,250.0,3.25,102.16,4.375,4.246082533933699,6.059055890121868
311,2023,1630178,Tyrese Maxey,70,43,27,2625.806666666667,638,1419,212,569,328,378,36,222,258,433,116,69,33,151,1816,303,2965.1,G,6-2,200,"NOV 04, 2000",23.0,3,Kentucky,#21 Pick in 2020 Draft,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,25.942857142857143,98.17,23.742857142857144,23.97979394345087,34.21857926119233
312,2023,1630231,KJ Martin,58,31,27,715.1283333333333,93,171,7,23,21,39,40,88,128,50,30,20,11,97,214,-3,505.6,F,6-6,215,"JAN 06, 2001",23.0,3,IMG Academy (FL),Traded from LAC on 11/01/23,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,3.689655172413793,98.17,5.120689655172414,5.171790490106888,7.380018494960254
313,2023,1628964,Mo Bamba,57,30,27,740.3516666666667,97,198,25,64,34,50,77,161,238,41,39,22,60,101,253,-47,807.1,C,7-0,231,"MAY 12, 1998",26.0,5,Texas,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,4.43859649122807,98.17,8.035087719298245,8.115272170783824,11.580294837268838
314,2023,200768,Kyle Lowry,37,21,16,1037.0633333333333,103,242,62,161,35,42,25,104,129,147,53,39,15,94,303,13,787.3,G,6-0,196,"MAR 25, 1986",38.0,17,Villanova,Signed on 02/13/24,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,8.18918918918919,98.17,11.72972972972973,11.8467840765284,16.905071030588726
315,2023,1629001,De'Anthony Melton,38,25,13,1023.3316666666667,139,360,77,214,66,79,28,113,141,114,39,60,16,84,421,218,950.2,G,6-3,200,"MAY 28, 1998",26.0,5,Southern California,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,11.078947368421053,98.17,12.605263157894736,12.731054704603007,18.166903582047293
316,2023,1626162,Kelly Oubre Jr.,68,40,28,2055.32,387,878,101,325,174,232,94,247,341,101,87,77,47,194,1049,-25,1894.7,F-G,6-7,203,"DEC 09, 1995",28.0,8,Kansas,Signed on 09/26/23,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,15.426470588235293,98.17,14.397058823529411,14.540731214559779,20.749267685721584
317,2023,1630288,Jeff Dowtin Jr.,12,7,5,142.01666666666668,20,36,9,19,3,4,3,17,20,27,5,7,1,1,52,21,135.5,G,6-3,177,"MAY 10, 1997",27.0,2,Rhode Island,Signed on 03/02/24,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,4.333333333333333,98.17,7.083333333333333,7.154019954047968,10.208611442242999
318,2023,202699,Tobias Harris,70,41,29,2367.78,463,951,91,258,187,213,80,373,453,217,93,70,46,115,1204,224,2328.1,F,6-8,226,"JUL 15, 1992",31.0,12,Tennessee,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,17.2,98.17,19.757142857142856,19.95430506846724,28.474305125288204
319,2023,1641741,Ricky Council IV,32,15,17,288.64,54,112,12,32,53,71,14,32,46,16,5,8,1,17,173,12,274.2,G,6-6,207,"AUG 03, 2001",22.0,R,Arkansas,Signed on 07/01/23,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,5.40625,98.17,5.09375,5.144581996366847,7.341192640083569
320,2023,1627741,Buddy Hield,52,29,23,1335.7383333333332,229,517,137,357,28,33,34,133,167,139,62,43,31,103,623,91,1191.9,G,6-4,220,"DEC 17, 1992",31.0,7,Oklahoma,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,11.98076923076923,98.17,12.461538461538462,12.585895738162217,17.959765288434742
321,2023,203954,Joel Embiid,39,31,8,1309.3716666666667,450,851,54,139,399,452,95,335,430,219,150,46,66,112,1353,267,2383.5,C-F,7-0,280,"MAR 16, 1994",30.0,7,Kansas,#3 Pick in 2014 Draft,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,34.69230769230769,98.17,38.717948717948715,39.10432626466038,55.80091684266761
322,2023,1626166,Cameron Payne,47,30,17,701.705,101,222,52,131,37,44,5,57,62,109,31,22,3,73,291,-14,572.9,G,6-3,183,"AUG 08, 1994",29.0,8,Murray State,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,6.191489361702128,98.17,6.9787234042553195,7.048366092398699,10.057845966625393
323,2023,1631173,Terquavion Smith,16,8,8,84.49666666666667,18,46,13,35,3,5,0,4,4,12,7,8,0,8,52,-7,91.8,G,6-4,160,"DEC 31, 2002",21.0,R,NC State,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,3.25,98.17,2.4375,2.4618245135988595,3.512963349242444
324,2023,203496,Robert Covington,26,18,8,419.12833333333333,40,89,17,48,21,24,29,60,89,17,11,33,16,49,118,59,386.3,F,6-7,209,"DEC 14, 1990",33.0,10,Tennessee State,,1610612755,Philadelphia 76ers,82,3404,7331,992,2733,1597,1934,906,2616,3522,2041,984.0,694,492,1668,9397,250.0,4.538461538461538,98.17,8.076923076923077,8.15752501547551,11.640588612874371
